Tanggal,Nama_Barang,Tipe_Transaksi,Kuantitas,Satuan,DayOfWeek,NamaHari,DayType,TxOrder,TotalPerDay,WaktuRatio,Waktu,Kategori
2025-09-19 00:00:00,KEYBOARD LOGITECH K120 (DR-P),Faktur Penjualan,15,UNIT,4,Friday,Weekday,4,16,0.25,Pagi,Aksesoris/Komponen
2025-09-19 00:00:00,LED BOX  2SISI (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,5,16,0.3125,Pagi,Monitor/TV
2025-09-19 00:00:00,LONGDIMM DDR3 8GB HYNIX (S),Faktur Penjualan,15,UNIT,4,Friday,Weekday,6,16,0.375,Siang,Aksesoris/Komponen
2025-09-19 00:00:00,MANEKIN CEWEK (S),Faktur Penjualan,3,UNIT,4,Friday,Weekday,7,16,0.4375,Siang,Aksesoris/Komponen
2025-09-19 00:00:00,MB GIGABYTE GA-H81M-S2PH (S),Faktur Penjualan,5,UNIT,4,Friday,Weekday,8,16,0.5,Siang,Aksesoris/Komponen
2025-09-19 00:00:00,MOUSE LOGITECH B100 (DR-P),Faktur Penjualan,15,UNIT,4,Friday,Weekday,9,16,0.5625,Siang,Aksesoris/Komponen
2025-09-19 00:00:00,PENCIL JOYKO 2B P90 TIRANGLE (S),Faktur Penjualan,2,UNIT,4,Friday,Weekday,10,16,0.625,Siang,Aksesoris/Komponen
2025-09-19 00:00:00,PENCIL WARNA JOYKO CP-12PB 12W (S),Faktur Penjualan,6,UNIT,4,Friday,Weekday,11,16,0.6875,Sore,Aksesoris/Komponen
2025-09-19 00:00:00,PP ROL BANNER 85 ODR (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,12,16,0.75,Sore,Aksesoris/Komponen
2025-09-19 00:00:00,PSU VARRO CRONOS 500W (S),Faktur Penjualan,10,UNIT,4,Friday,Weekday,13,16,0.8125,Sore,Aksesoris/Komponen
2025-09-19 00:00:00,RAK HITAM (S),Faktur Penjualan,1,UNIT,4,Friday,Weekday,14,16,0.875,Sore,Aksesoris/Komponen
2025-09-19 00:00:00,SSD SATA III 256GB V-GEN (P),Faktur Penjualan,25,UNIT,4,Friday,Weekday,15,16,0.9375,Sore,Perangkat/Gadget
2025-09-20 00:00:00,ADAPTER SAMSUNG PD 25W (P),Faktur Penjualan,2,UNIT,5,Saturday,Weekend,0,18,0,Pagi,Smartphone
2025-09-20 00:00:00,"AIO LENOVO IC CI5-13420H 8GB/512GB/23.8""/W11+OHS (SN-P)",Faktur Penjualan,19,UNIT,5,Saturday,Weekend,1,18,0.0555555555555556,Pagi,Notebook/Laptop
2025-09-20 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,2,18,0.111111111111111,Pagi,Notebook/Laptop
2025-09-20 00:00:00,COOLINGPAD QUINTON S900 (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,3,18,0.166666666666667,Pagi,Aksesoris/Komponen
2025-09-20 00:00:00,MOUSE WIRELESS PROFFTECH G20 (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,4,18,0.222222222222222,Pagi,Aksesoris/Komponen
2025-09-20 00:00:00,"NB AXIOO HYPE 5 G12 CI5-1235 8GB/256GB/14""FHD/WIN11 (SN-P)",Faktur Penjualan,3,UNIT,5,Saturday,Weekend,5,18,0.277777777777778,Pagi,Notebook/Laptop
2025-09-20 00:00:00,NB AXIOO HYPE5 CI5-1235U 8GB/256GB/WIN (SN-P),Faktur Penjualan,3,UNIT,5,Saturday,Weekend,6,18,0.333333333333333,Siang,Notebook/Laptop
2025-09-20 00:00:00,NB AXIOO MYBOOK HYPE3 G11 CI3-1125G4 8GB/256GB/DOS (SN-P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,7,18,0.388888888888889,Siang,Notebook/Laptop
2025-09-20 00:00:00,NB HP ELITEBOOK 840 G7 CI7 GEN10 16GB/512GB (SN),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,8,18,0.444444444444444,Siang,Notebook/Laptop
2025-09-20 00:00:00,"NB LENOVO IP SLIM 3 14 CI5-13420H 8GB/512GB/14""IPS/W11+OHS (SN-P)",Faktur Penjualan,3,UNIT,5,Saturday,Weekend,9,18,0.5,Siang,Notebook/Laptop
2025-09-20 00:00:00,"NB LENOVO IP3 CI5-12450H 16GB/512GB/14""FHD/OHS+W11 (SN-P)",Faktur Penjualan,1,UNIT,5,Saturday,Weekend,10,18,0.555555555555556,Siang,Notebook/Laptop
2025-09-20 00:00:00,SELISIH AUDIT CABANG,Faktur Penjualan,1,UNIT,5,Saturday,Weekend,11,18,0.611111111111111,Siang,Lainnya
2025-09-20 00:00:00,SODIM DDR5 8GB 5600 APACER (P),Faktur Penjualan,2,UNIT,5,Saturday,Weekend,12,18,0.666666666666667,Sore,Perangkat/Gadget
2025-09-20 00:00:00,SODIMM TEAM ELITE 8GB 5600 (S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,13,18,0.722222222222222,Sore,Aksesoris/Komponen
2025-09-20 00:00:00,TARGUS BLUETOOTH MOBILE SPEAKERPHONE (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,14,18,0.777777777777778,Sore,Perangkat/Gadget
2025-09-20 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,2,UNIT,5,Saturday,Weekend,15,18,0.833333333333333,Sore,Aksesoris/Komponen
2025-09-20 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,1,UNIT,5,Saturday,Weekend,16,18,0.888888888888889,Sore,Notebook/Laptop
2025-09-20 00:00:00,UPS PROLINK PRO 1201SFC (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,17,18,0.944444444444444,Sore,Perangkat/Gadget
2025-09-22 00:00:00,ADAPTOR ASUS 19V 3.42A SQUARE (4.0X1.35)  (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,0,15,0,Pagi,Aksesoris/Komponen
2025-09-22 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,3,UNIT,0,Monday,Weekday,1,15,0.0666666666666667,Pagi,Notebook/Laptop
2025-09-22 00:00:00,DDR4 16GB KINGSTONE PC3200 (S),Faktur Penjualan,2,UNIT,0,Monday,Weekday,2,15,0.133333333333333,Pagi,Aksesoris/Komponen
2025-09-22 00:00:00,FLIP KEYBOARD HUAWEI MATEPAD SE (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,3,15,0.2,Pagi,Aksesoris/Komponen
2025-09-22 00:00:00,FLIP KEYBOARD REDMI PAD 2 (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,4,15,0.266666666666667,Pagi,Smartphone
2025-09-22 00:00:00,MOUSE LOGITECH WIRELESS M170 (S),Faktur Penjualan,5,UNIT,0,Monday,Weekday,5,15,0.333333333333333,Siang,Aksesoris/Komponen
2025-09-22 00:00:00,MOUSE MIKUSO MOS-015U (S),Faktur Penjualan,6,UNIT,0,Monday,Weekday,6,15,0.4,Siang,Aksesoris/Komponen
2025-09-22 00:00:00,MOUSE WIRELESS PROFFTECH G20 (S),Faktur Penjualan,5,UNIT,0,Monday,Weekday,7,15,0.466666666666667,Siang,Aksesoris/Komponen
2025-09-22 00:00:00,NB DELL LATITUDE 3190 N5000 4GB/128GB (SN),Faktur Penjualan,1,UNIT,0,Monday,Weekday,8,15,0.533333333333333,Siang,Notebook/Laptop
2025-09-22 00:00:00,NB LENOVO L490 CI5 GEN8 8GB/512GB (SN),Faktur Penjualan,1,UNIT,0,Monday,Weekday,9,15,0.6,Siang,Notebook/Laptop
2025-09-22 00:00:00,NB LENOVO THINKPAD L15 GEN2 R5-5650U PRO 16GB/256GB(SN),Faktur Penjualan,1,UNIT,0,Monday,Weekday,10,15,0.666666666666667,Sore,Notebook/Laptop
2025-09-22 00:00:00,SAMSUNG GALAXY TAB A9+ 4/64GB WIFI (P),Faktur Penjualan,1,UNT,0,Monday,Weekday,11,15,0.733333333333333,Sore,Smartphone
2025-09-22 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,2,UNIT,0,Monday,Weekday,12,15,0.8,Sore,Aksesoris/Komponen
2025-09-22 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,3,UNIT,0,Monday,Weekday,13,15,0.866666666666667,Sore,Notebook/Laptop
2025-09-22 00:00:00,TAS TABLET 12.9-13.3 INCH (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,14,15,0.933333333333333,Sore,Aksesoris/Komponen
2025-09-23 00:00:00,BOLA BASKET (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,0,19,0,Pagi,Aksesoris/Komponen
2025-09-23 00:00:00,BOLA FUTSAL (S),Faktur Penjualan,5,UNIT,1,Tuesday,Weekday,1,19,0.0526315789473684,Pagi,Aksesoris/Komponen
2025-09-23 00:00:00,BOLA PENTAQUE ORI (S),Faktur Penjualan,4,UNIT,1,Tuesday,Weekday,2,19,0.105263157894737,Pagi,Aksesoris/Komponen
2025-09-23 00:00:00,BOLA SEPAK SIZE 5 (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,3,19,0.157894736842105,Pagi,Aksesoris/Komponen
2025-09-23 00:00:00,BOLA TENIS MEJA (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,4,19,0.210526315789474,Pagi,Aksesoris/Komponen
2025-09-23 00:00:00,BOLA VOLI (S),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,5,19,0.263157894736842,Pagi,Aksesoris/Komponen
2025-09-23 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,6,19,0.315789473684211,Pagi,Notebook/Laptop
2025-09-23 00:00:00,JARING GAWANG FUTSAL (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,7,19,0.368421052631579,Siang,Aksesoris/Komponen
2025-09-23 00:00:00,LCD PROJECTOR EPSON EB-E600 (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,8,19,0.421052631578947,Siang,Perangkat/Gadget
2025-09-23 00:00:00,MOUSE WIRELESS PROFFTECH G20 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,9,19,0.473684210526316,Siang,Aksesoris/Komponen
2025-09-23 00:00:00,"NB LENOVO YOGA L13 CI5 GEN10 16GB/512GB/14""/TOUCH (SN)",Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,10,19,0.526315789473684,Siang,Notebook/Laptop
2025-09-23 00:00:00,NB LENOVO YOGA L13 CI5 GEN11 8GB/256GB/TOUCH (SN),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,11,19,0.578947368421053,Siang,Notebook/Laptop
2025-09-23 00:00:00,NET TENIS MEJA (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,12,19,0.631578947368421,Siang,Aksesoris/Komponen
2025-09-23 00:00:00,NET VOLI (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,13,19,0.68421052631579,Sore,Aksesoris/Komponen
2025-09-23 00:00:00,RAKET BADMINTON (S),Faktur Penjualan,6,UNIT,1,Tuesday,Weekday,14,19,0.736842105263158,Sore,Aksesoris/Komponen
2025-09-23 00:00:00,RJ45 CAT 6 NYK DUS (50 PCS) (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,15,19,0.789473684210526,Sore,Aksesoris/Komponen
2025-09-23 00:00:00,SHUTTLECOCK BADMINTON (S),Faktur Penjualan,10,UNIT,1,Tuesday,Weekday,16,19,0.842105263157895,Sore,Aksesoris/Komponen
2025-09-23 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,17,19,0.894736842105263,Sore,Aksesoris/Komponen
2025-09-23 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,18,19,0.947368421052632,Sore,Notebook/Laptop
2025-09-24 00:00:00,JASA,Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,0,4,0,Pagi,Jasa Service
2025-09-24 00:00:00,MOUSE LOGITECH WIRELESS M170 (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,1,4,0.25,Pagi,Aksesoris/Komponen
2025-09-24 00:00:00,PRINTER BROTHER MFC J3540DW (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,2,4,0.5,Siang,Printer
2025-09-24 00:00:00,TINTA EPSON C T003 YELLOW (P),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,3,4,0.75,Sore,Perangkat/Gadget
2025-09-25 00:00:00,ASAM KLORIDA HCL 32% 1LT (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,0,29,0,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,ASAM SULFAT H2SO4 98% 500ML (S),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,1,29,0.0344827586206897,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,BEBAN BERCELAH GANTUNG 100G (S),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,2,29,0.0689655172413793,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,BEBAN BERKAIT 100G (S),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,3,29,0.103448275862069,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,BEBAN BERKAIT 200G (S),Faktur Penjualan,3,UNIT,3,Thursday,Weekday,4,29,0.137931034482759,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,BEBAN BERKAIT 50G (S),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,5,29,0.172413793103448,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,BEBAN BERKAIT 5G (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,6,29,0.206896551724138,Pagi,Aksesoris/Komponen
2025-09-25 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,7,29,0.241379310344828,Pagi,Notebook/Laptop
2025-09-25 00:00:00,COMMSCOPE UTP CAT6 CABLE 305M/ROLL (P),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,8,29,0.275862068965517,Pagi,Perangkat/Gadget
2025-09-25 00:00:00,FLIP KEYBOARD SAMSUNG GALAXY TAB A9+ (S),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,9,29,0.310344827586207,Pagi,Smartphone
2025-09-25 00:00:00,HYDROGEN PEROXIDE 50% 1L (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,10,29,0.344827586206897,Siang,Perangkat/Gadget
2025-09-25 00:00:00,JANGKA SORONG 15CM (P),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,11,29,0.379310344827586,Siang,Perangkat/Gadget
2025-09-25 00:00:00,KEY+MOUSE HP 230 WIRELESS (P),Faktur Penjualan,3,UNIT,3,Thursday,Weekday,12,29,0.413793103448276,Siang,Perangkat/Gadget
2025-09-25 00:00:00,KURSI CHAIRMAN SC 309 (S),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,13,29,0.448275862068966,Siang,Aksesoris/Komponen
2025-09-25 00:00:00,MAGNET U BESAR 80X60X20/10MM (P),Faktur Penjualan,6,UNIT,3,Thursday,Weekday,14,29,0.482758620689655,Siang,Perangkat/Gadget
2025-09-25 00:00:00,MICROMETER SCREW (P),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,15,29,0.517241379310345,Siang,Perangkat/Gadget
2025-09-25 00:00:00,MIKROTIK ROUTERBOARD RB941-2ND TC (P),Faktur Penjualan,30,UNIT,3,Thursday,Weekday,16,29,0.551724137931035,Siang,Perangkat/Gadget
2025-09-25 00:00:00,MISTAR STAINLESS L 50MM (S),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,17,29,0.586206896551724,Siang,Aksesoris/Komponen
2025-09-25 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,18,29,0.620689655172414,Siang,Aksesoris/Komponen
2025-09-25 00:00:00,MOUSE WIRELESS PROFFTECH G20 (S),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,19,29,0.655172413793103,Siang,Aksesoris/Komponen
2025-09-25 00:00:00,NB LENOVO YOGA X13 CI5 GEN10 16GB/256GB/TS (SN),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,20,29,0.689655172413793,Sore,Notebook/Laptop
2025-09-25 00:00:00,OPPO A5X 6/128 (P),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,21,29,0.724137931034483,Sore,Smartphone
2025-09-25 00:00:00,PC AIO IMAC CI5 GEN5 16GB/256GB (SN),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,22,29,0.758620689655172,Sore,Elektronik Rumah
2025-09-25 00:00:00,PEGAS PRESISI DINAMOMETER 20MM (P),Faktur Penjualan,4,UNIT,3,Thursday,Weekday,23,29,0.793103448275862,Sore,Perangkat/Gadget
2025-09-25 00:00:00,STOPWATCH METAL 505 (P),Faktur Penjualan,6,UNIT,3,Thursday,Weekday,24,29,0.827586206896552,Sore,Perangkat/Gadget
2025-09-25 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,25,29,0.862068965517241,Sore,Aksesoris/Komponen
2025-09-25 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,1,UNIT,3,Thursday,Weekday,26,29,0.896551724137931,Sore,Notebook/Laptop
2025-09-25 00:00:00,TAS TABLET 12.9-13.3 INCH (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,27,29,0.931034482758621,Sore,Aksesoris/Komponen
2025-09-25 00:00:00,"TIMBANGAN NERACA 600X0,01 NEWTECH (P)",Faktur Penjualan,1,UNIT,3,Thursday,Weekday,28,29,0.96551724137931,Sore,Perangkat/Gadget
2025-09-26 00:00:00,"PC ACER VERITON X CI5-13400 8GB/512GB/K+M/WIN11/LED21.5"" (SN-P)",Faktur Penjualan,3,UNIT,4,Friday,Weekday,0,1,0,Pagi,Notebook/Laptop
2025-09-27 00:00:00,AC SHARP INDOOR AHA9BEY2 (P),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,0,4,0,Pagi,Elektronik Rumah
2025-09-27 00:00:00,EXT HDD 1TB WD PASPORT(S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,1,4,0.25,Pagi,Aksesoris/Komponen
2025-09-27 00:00:00,ORION ENCLOSURE NVME TYPE C(S),Faktur Penjualan,1,UNIT,5,Saturday,Weekend,2,4,0.5,Siang,Aksesoris/Komponen
2025-09-27 00:00:00,"PC ACER VERITON X CI5-13400 8GB/512GB/K+M/WIN11/LED21.5"" (SN-P)",Faktur Penjualan,4,UNIT,5,Saturday,Weekend,3,4,0.75,Sore,Notebook/Laptop
2025-09-29 00:00:00,COOLINGPAD QUINTON SAMOON (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,0,12,0,Pagi,Aksesoris/Komponen
2025-09-29 00:00:00,JASA,Faktur Penjualan,1,UNIT,0,Monday,Weekday,1,12,0.0833333333333333,Pagi,Jasa Service
2025-09-29 00:00:00,MICRO SD 256GB SANDISK A1 (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,2,12,0.166666666666667,Pagi,Aksesoris/Komponen
2025-09-29 00:00:00,MOUSE MIKUSO MOS-W080 (S),Faktur Penjualan,5,UNIT,0,Monday,Weekday,3,12,0.25,Pagi,Aksesoris/Komponen
2025-09-29 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,4,12,0.333333333333333,Siang,Aksesoris/Komponen
2025-09-29 00:00:00,MOUSE WIRELESS PROFFTECH G20 (S),Faktur Penjualan,1,UNIT,0,Monday,Weekday,5,12,0.416666666666667,Siang,Aksesoris/Komponen
2025-09-29 00:00:00,"NB LENOVO IP SLIM 3 R5-7520U 16GB/512GB/14""FHD/W11+OHS (SN-P)",Faktur Penjualan,1,UNIT,0,Monday,Weekday,6,12,0.5,Siang,Notebook/Laptop
2025-09-29 00:00:00,NB MICROSOFT SURFACE INTEL M3 8GB/128GB/W10 (SN),Faktur Penjualan,1,UNIT,0,Monday,Weekday,7,12,0.583333333333333,Siang,Notebook/Laptop
2025-09-29 00:00:00,PB JETE 10000 JUPITER (DR-P),Faktur Penjualan,5,UNIT,0,Monday,Weekday,8,12,0.666666666666667,Sore,Aksesoris/Komponen
2025-09-29 00:00:00,SARAMONIC BLINK 500 B2+ (DR-P),Faktur Penjualan,4,UNIT,0,Monday,Weekday,9,12,0.75,Sore,Aksesoris/Komponen
2025-09-29 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,2,UNIT,0,Monday,Weekday,10,12,0.833333333333333,Sore,Aksesoris/Komponen
2025-09-29 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,1,UNIT,0,Monday,Weekday,11,12,0.916666666666667,Sore,Notebook/Laptop
2025-09-30 00:00:00,20W USB-C POWER ADAPTER APPLE (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,0,21,0,Pagi,Perangkat/Gadget
2025-09-30 00:00:00,AC POLYTRON PAC09VH (P),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,1,21,0.0476190476190476,Pagi,Elektronik Rumah
2025-09-30 00:00:00,ADAPTOR TOSHIBA 19V 3.95A (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,2,21,0.0952380952380952,Pagi,Aksesoris/Komponen
2025-09-30 00:00:00,AIO AXIOO HYPE FLEX 3+ CI3-1220P 8GB/256GB/WIN+OHS (SN-P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,3,21,0.142857142857143,Pagi,Notebook/Laptop
2025-09-30 00:00:00,"AIO LENOVO THINK CENTRE NEO 30A CI3-1215U/8GB /512GB/23,8""/W11+OHS (SN-P)",Faktur Penjualan,15,UNIT,1,Tuesday,Weekday,4,21,0.190476190476191,Pagi,Notebook/Laptop
2025-09-30 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,5,21,0.238095238095238,Pagi,Notebook/Laptop
2025-09-30 00:00:00,DDR4 4GB KINGSTON (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,6,21,0.285714285714286,Pagi,Aksesoris/Komponen
2025-09-30 00:00:00,DDR4 8GB HYNIX 2666 (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,7,21,0.333333333333333,Siang,Aksesoris/Komponen
2025-09-30 00:00:00,IPHONE 13 128GB (P),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,8,21,0.380952380952381,Siang,Smartphone
2025-09-30 00:00:00,JASA,Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,9,21,0.428571428571429,Siang,Jasa Service
2025-09-30 00:00:00,MOUSE MIKUSO MOS-015U (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,10,21,0.476190476190476,Siang,Aksesoris/Komponen
2025-09-30 00:00:00,MOUSE MIKUSO MOS-W080 (S),Faktur Penjualan,3,UNIT,1,Tuesday,Weekday,11,21,0.523809523809524,Siang,Aksesoris/Komponen
2025-09-30 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,12,21,0.571428571428571,Siang,Aksesoris/Komponen
2025-09-30 00:00:00,NB HP 640 G3 CI5 GEN7 8GB/256GB (SN),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,13,21,0.619047619047619,Siang,Notebook/Laptop
2025-09-30 00:00:00,NB LENOVO X270 CI5 GEN 6 8GB/256SSD (SN),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,14,21,0.666666666666667,Sore,Notebook/Laptop
2025-09-30 00:00:00,PROC CI3-10105 BOX (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,15,21,0.714285714285714,Sore,Aksesoris/Komponen
2025-09-30 00:00:00,RAK BESI PERPUSTAKAAN 2 SISI BUFALO  AA-BS101 (S),Faktur Penjualan,4,UNIT,1,Tuesday,Weekday,16,21,0.761904761904762,Sore,Aksesoris/Komponen
2025-09-30 00:00:00,"SCREEN INFORCE TRIPOD 96"" (P)",Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,17,21,0.80952380952381,Sore,Perangkat/Gadget
2025-09-30 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,18,21,0.857142857142857,Sore,Aksesoris/Komponen
2025-09-30 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,2,UNIT,1,Tuesday,Weekday,19,21,0.904761904761905,Sore,Notebook/Laptop
2025-09-30 00:00:00,TAS NOTEBOOK DELL (S),Faktur Penjualan,1,UNIT,1,Tuesday,Weekday,20,21,0.952380952380952,Sore,Notebook/Laptop
2025-10-01 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,0,6,0,Pagi,Notebook/Laptop
2025-10-01 00:00:00,MOUSE MIKUSO MOS-W080 (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,1,6,0.166666666666667,Pagi,Aksesoris/Komponen
2025-10-01 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,2,6,0.333333333333333,Siang,Aksesoris/Komponen
2025-10-01 00:00:00,NB HP ELITEBOOK 840 G7 CI7 GEN10 16GB/512GB (SN),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,3,6,0.5,Siang,Notebook/Laptop
2025-10-01 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,4,6,0.666666666666667,Sore,Aksesoris/Komponen
2025-10-01 00:00:00,"TAS NOTEBOOK 14"" (S)",Faktur Penjualan,1,UNIT,2,Wednesday,Weekday,5,6,0.833333333333333,Sore,Notebook/Laptop
2025-10-02 00:00:00,BOX LAPTOP NEW (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,0,12,0,Pagi,Notebook/Laptop
2025-10-02 00:00:00,"COOCAA SMART LED TV 32"" S3U (S)",Faktur Penjualan,1,UNIT,3,Thursday,Weekday,1,12,0.0833333333333333,Pagi,Monitor/TV
2025-10-02 00:00:00,KABEL HDMI 2.0 MTECH 10M (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,2,12,0.166666666666667,Pagi,Aksesoris/Komponen
2025-10-02 00:00:00,MOUSE PAD JEL (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,3,12,0.25,Pagi,Aksesoris/Komponen
2025-10-02 00:00:00,MOUSE WIRELESS PROFFTECH G20 (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,4,12,0.333333333333333,Siang,Aksesoris/Komponen
2025-10-02 00:00:00,NB HP ELITEBOOK 840 G7 CI7 GEN10 16GB/512GB (SN),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,5,12,0.416666666666667,Siang,Notebook/Laptop
2025-10-02 00:00:00,SSD POWERMAX 128GB SATA (S),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,6,12,0.5,Siang,Aksesoris/Komponen
2025-10-02 00:00:00,TAS KAIN BESAR TOKO (S),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,7,12,0.583333333333333,Siang,Aksesoris/Komponen
2025-10-02 00:00:00,TINTA EPSON C T003 BLACK (P),Faktur Penjualan,2,UNIT,3,Thursday,Weekday,8,12,0.666666666666667,Sore,Perangkat/Gadget
2025-10-02 00:00:00,TINTA EPSON C T003 CYAN (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,9,12,0.75,Sore,Perangkat/Gadget
2025-10-02 00:00:00,TINTA EPSON C T003 MAGENTA (P),Faktur Penjualan,1,UNIT,3,Thursday,Weekday,10,12,0.833333333333333,Sore,Perangkat/Gadget
